sample cellID x y
s6c3 71_2 411.0 223.0
s6c3 73_3 426.0 230.0
s6c3 73_4 418.0 220.0
s6c3 115_2 405.0 233.0
s6c3 115_3 397.0 219.0
s6c3 118_4 414.0 255.0
s6c3 118_5 425.0 244.0
s6c3 119_6 416.0 214.0
s6c3 119_7 410.0 197.0
s6c3 120_1 389.0 267.0
s6c3 120_2 399.0 247.0
s6c3 161_4 394.0 213.0
s6c3 161_5 390.0 200.0
s6c3 162_7 445.0 251.0
s6c3 162_8 433.0 244.0
s6c3 163_3 419.0 247.0
s6c3 163_4 417.0 237.0
s6c3 166_1 383.0 277.0
s6c3 166_2 387.0 262.0
s6c3 167_11 411.0 213.0
s6c3 167_12 401.0 199.0
s6c3 169_8 414.0 282.0
s6c3 169_9 408.0 267.0
s6c3 171_14 410.0 190.0
s6c3 171_15 399.0 176.0
s6c3 172_3 378.0 245.0
s6c3 172_4 390.0 233.0
s6c3 203_2 389.0 267.0
s6c3 203_3 380.0 261.0
s6c3 205_9 384.0 169.0
s6c3 205_10 381.0 155.0
s6c3 208_7 425.0 239.0
s6c3 208_8 420.0 227.0
s6c3 209_1 385.0 297.0
s6c3 209_2 377.0 281.0
s6c3 210_17 401.0 219.0
s6c3 210_18 403.0 206.0
s6c3 210_21 408.0 155.0
s6c3 210_22 393.0 152.0
s6c3 211_13 424.0 301.0
s6c3 211_14 418.0 288.0
s6c3 211_21 392.0 183.0
s6c3 211_22 401.0 176.0
s6c3 213_5 380.0 249.0
s6c3 213_6 368.0 246.0
s6c3 213_18 438.0 249.0
s6c3 213_19 437.0 234.0
s6c3 215_22 384.0 201.0
s6c3 215_23 371.0 191.0
s6c3 216_11 393.0 229.0
s6c3 216_12 384.0 224.0
s7c1 5_1 171.0 362.0
s7c1 5_2 156.0 359.0
s7c1 61_1 149.0 364.0
s7c1 61_2 166.0 358.0
s7c1 68_3 151.0 356.0
s7c1 68_4 166.0 353.0
s7c1 106_2 164.0 360.0
s7c1 106_3 175.0 355.0
s7c1 107_1 136.0 387.0
s7c1 107_2 133.0 372.0
s7c1 122_5 141.0 374.0
s7c1 122_6 139.0 359.0
s7c1 124_7 155.0 357.0
s7c1 124_8 143.0 345.0
s7c1 145_4 194.0 375.0
s7c1 145_5 191.0 362.0
s7c1 151_2 120.0 375.0
s7c1 151_3 114.0 364.0
s7c1 157_4 158.0 387.0
s7c1 157_5 171.0 366.0
s7c1 159_1 110.0 401.0
s7c1 159_2 125.0 400.0
s7c1 174_12 145.0 338.0
s7c1 174_13 147.0 325.0
s7c1 175_9 145.0 388.0
s7c1 175_10 149.0 375.0
s7c1 177_11 132.0 365.0
s7c1 177_12 140.0 350.0
s7c1 183_13 148.0 364.0
s7c1 183_14 153.0 348.0
s7c1 185_7 189.0 386.0
s7c1 185_8 193.0 369.0
s7c1 187_3 109.0 389.0
s7c1 187_4 115.0 372.0
s7c1 188_10 168.0 351.0
s7c1 188_11 178.0 340.0
s7c1 190_5 91.0 341.0
s7c1 190_6 111.0 339.0
s7c1 194_8 172.0 370.0
s7c1 194_9 179.0 356.0
s7c1 197_2 106.0 434.0
s7c1 197_3 110.0 422.0
s7c1 198_1 86.0 414.0
s7c1 198_2 87.0 396.0
s7c1 200_9 148.0 406.0
s7c1 200_10 160.0 393.0
s7c1 213_23 121.0 339.0
s7c1 213_24 136.0 335.0
s7c2 36_1 205.0 361.0
s7c2 36_2 207.0 351.0
s7c2 76_1 229.0 358.0
s7c2 76_2 214.0 365.0
s7c2 81_3 217.0 371.0
s7c2 81_4 204.0 359.0
s7c2 125_1 240.0 354.0
s7c2 125_2 248.0 341.0
s7c2 126_3 238.0 376.0
s7c2 126_4 232.0 361.0
s7c2 138_6 234.0 357.0
s7c2 138_7 220.0 345.0
s7c2 151_5 234.0 380.0
s7c2 151_6 233.0 366.0
s7c2 165_2 243.0 330.0
s7c2 165_3 229.0 321.0
s7c2 169_1 259.0 347.0
s7c2 169_2 256.0 336.0
s7c2 176_5 251.0 375.0
s7c2 176_6 237.0 372.0
s7c2 180_7 255.0 366.0
s7c2 180_8 261.0 358.0
s7c2 186_12 234.0 367.0
s7c2 186_13 229.0 353.0
s7c2 194_11 248.0 355.0
s7c2 194_12 236.0 351.0
s7c2 204_4 228.0 341.0
s7c2 204_5 225.0 323.0
s7c2 212_3 241.0 345.0
s7c2 212_4 237.0 334.0
s7c2 214_1 273.0 358.0
s7c2 214_2 269.0 344.0
s7c2 214_3 256.0 351.0
s7c2 214_4 250.0 337.0
s7c3 36_2 245.0 268.0
s7c3 36_3 254.0 259.0
s7c3 39_1 258.0 268.0
s7c3 39_2 263.0 253.0
s7c3 75_4 260.0 264.0
s7c3 75_5 265.0 272.0
s7c3 77_3 231.0 275.0
s7c3 77_4 237.0 263.0
s7c3 78_1 255.0 299.0
s7c3 78_2 266.0 284.0
s7c3 81_3 280.0 241.0
s7c3 81_4 263.0 245.0
s7c3 121_2 270.0 297.0
s7c3 121_3 285.0 287.0
s7c3 121_6 234.0 246.0
s7c3 121_7 243.0 238.0
s7c3 123_1 264.0 318.0
s7c3 123_2 255.0 307.0
s7c3 124_9 243.0 295.0
s7c3 124_10 255.0 282.0
s7c3 126_5 276.0 228.0
s7c3 126_6 263.0 217.0
s7c3 133_7 256.0 236.0
s7c3 133_8 242.0 227.0
s7c3 162_5 313.0 255.0
s7c3 162_6 306.0 241.0
s7c3 164_1 260.0 330.0
s7c3 164_2 268.0 315.0
s7c3 164_5 271.0 269.0
s7c3 164_6 264.0 264.0
s7c3 165_9 262.0 226.0
s7c3 165_10 265.0 210.0
s7c3 167_3 245.0 295.0
s7c3 167_4 238.0 287.0
s7c3 167_5 280.0 300.0
s7c3 167_6 271.0 290.0
s7c3 168_14 244.0 236.0
s7c3 168_15 232.0 230.0
s7c3 175_13 274.0 244.0
s7c3 175_14 278.0 231.0
s7c3 175_18 240.0 242.0
s7c3 175_19 224.0 242.0
s7c3 176_17 237.0 256.0
s7c3 176_18 231.0 253.0
s7c3 192_9 329.0 273.0
s7c3 192_10 314.0 264.0
s7c3 192_11 306.0 226.0
s7c3 192_12 317.0 205.0
s7c3 196_1 283.0 346.0
s7c3 196_2 272.0 333.0
s7c3 198_3 266.0 317.0
s7c3 198_4 278.0 310.0
s7c3 198_16 252.0 195.0
s7c3 198_17 266.0 183.0
s7c3 201_8 261.0 281.0
s7c3 201_9 247.0 271.0
s7c3 201_10 302.0 277.0
s7c3 201_11 296.0 263.0
s7c3 201_23 224.0 222.0
s7c3 201_24 207.0 217.0
s7c3 202_17 260.0 227.0
s7c3 202_18 271.0 225.0
s7c3 203_7 293.0 311.0
s7c3 203_8 282.0 302.0
s7c3 204_13 270.0 265.0
s7c3 204_14 257.0 263.0
s7c3 207_23 282.0 264.0
s7c3 207_24 277.0 250.0
s7c3 207_26 238.0 246.0
s7c3 207_27 245.0 240.0
s7c3 208_5 269.0 304.0
s7c3 208_6 253.0 300.0
s7c3 211_26 284.0 218.0
s7c3 211_27 265.0 212.0
s7c3 212_7 244.0 287.0
s7c3 212_8 236.0 279.0
s7c4 29_1 403.0 229.0
s7c4 29_2 388.0 228.0
s7c4 72_1 400.0 212.0
s7c4 72_2 399.0 198.0
s7c4 74_3 379.0 218.0
s7c4 74_4 388.0 203.0
s7c4 120_1 379.0 212.0
s7c4 120_2 391.0 198.0
s7c4 124_3 396.0 192.0
s7c4 124_4 396.0 174.0
s7c4 167_1 380.0 226.0
s7c4 167_2 368.0 216.0
s7c4 168_3 395.0 201.0
s7c4 168_4 377.0 196.0
s7c4 172_6 380.0 185.0
s7c4 172_7 401.0 179.0
s7c4 173_5 414.0 199.0
s7c4 173_6 401.0 200.0
s7c4 207_2 357.0 216.0
s7c4 207_3 351.0 203.0
s7c4 209_1 379.0 237.0
s7c4 209_2 373.0 220.0
s7c4 211_6 364.0 200.0
s7c4 211_7 371.0 196.0
s7c4 212_10 357.0 166.0
s7c4 212_11 377.0 170.0
s7c4 213_5 392.0 216.0
s7c4 213_6 394.0 203.0
s7c4 214_13 410.0 194.0
s7c4 214_14 399.0 191.0
s7c4 215_9 431.0 192.0
s7c4 215_10 423.0 177.0
s7c5 46_2 156.0 181.0
s7c5 46_3 155.0 164.0
s7c5 49_1 153.0 227.0
s7c5 49_2 156.0 207.0
s7c5 110_4 148.0 161.0
s7c5 110_5 172.0 158.0
s7c5 116_3 146.0 201.0
s7c5 116_4 155.0 193.0
s7c5 123_2 143.0 214.0
s7c5 123_3 143.0 199.0
s7c5 144_1 167.0 238.0
s7c5 144_2 154.0 230.0
s7c5 160_8 200.0 161.0
s7c5 160_9 199.0 148.0
s7c5 167_6 179.0 173.0
s7c5 167_7 185.0 157.0
s7c5 174_5 129.0 201.0
s7c5 174_6 116.0 190.0
s7c5 187_2 155.0 233.0
s7c5 187_3 160.0 225.0
s7c5 188_1 177.0 253.0
s7c5 188_2 163.0 244.0
s7c5 206_10 198.0 134.0
s7c5 206_11 185.0 119.0
s7c5 208_8 174.0 153.0
s7c5 208_9 159.0 142.0
s7c5 209_10 189.0 183.0
s7c5 209_11 197.0 165.0
s7c5 211_7 163.0 198.0
s7c5 211_8 164.0 184.0
s7c5 216_6 103.0 185.0
s7c5 216_7 122.0 175.0
s7c6 55_2 254.0 118.0
s7c6 55_3 249.0 112.0
s7c6 62_1 231.0 120.0
s7c6 62_2 245.0 120.0
s7c6 149_2 210.0 72.0
s7c6 149_3 213.0 63.0
s7c6 154_1 194.0 122.0
s7c6 154_2 206.0 109.0
s7c6 160_5 196.0 133.0
s7c6 160_6 184.0 129.0
s7c7 27_1 123.0 102.0
s7c7 27_2 106.0 91.0
s7c7 88_1 134.0 111.0
s7c7 88_2 137.0 95.0
s7c7 93_3 108.0 101.0
s7c7 93_4 119.0 88.0
s7c7 142_1 113.0 139.0
s7c7 142_2 105.0 124.0
s7c7 145_3 163.0 105.0
s7c7 145_4 142.0 99.0
s7c7 151_5 116.0 100.0
s7c7 151_6 119.0 88.0
s7c7 153_7 148.0 57.0
s7c7 153_8 139.0 51.0
s7c7 201_1 93.0 180.0
s7c7 201_2 106.0 170.0
s7c7 206_4 186.0 92.0
s7c7 206_5 184.0 82.0
s7c7 215_7 150.0 110.0
s7c7 215_8 151.0 100.0
s7c7 216_6 173.0 92.0
s7c7 216_7 176.0 73.0
s8c1 27_1 136.0 400.0
s8c1 27_2 128.0 390.0
s8c1 74_1 133.0 411.0
s8c1 74_2 128.0 399.0
s8c1 77_3 119.0 380.0
s8c1 77_4 112.0 367.0
s8c1 141_3 133.0 389.0
s8c1 141_4 123.0 384.0
s8c1 158_2 171.0 391.0
s8c1 158_3 157.0 392.0
s8c1 169_1 137.0 393.0
s8c1 169_2 139.0 379.0
s8c1 195_6 118.0 355.0
s8c1 195_7 118.0 341.0
s8c1 198_8 135.0 372.0
s8c1 198_9 146.0 352.0
s8c1 199_5 159.0 384.0
s8c1 199_6 160.0 367.0
s8c1 204_3 156.0 419.0
s8c1 204_4 158.0 404.0
s8c1 209_5 150.0 414.0
s8c1 209_6 148.0 401.0
s8c2 8_1 206.0 366.0
s8c2 8_2 214.0 356.0
s8c2 55_1 207.0 388.0
s8c2 55_2 211.0 381.0
s8c2 61_3 215.0 366.0
s8c2 61_4 202.0 357.0
s8c2 109_1 216.0 421.0
s8c2 109_2 200.0 414.0
s8c2 121_3 246.0 384.0
s8c2 121_4 230.0 383.0
s8c2 134_4 195.0 368.0
s8c2 134_5 203.0 380.0
s8c2 143_3 212.0 376.0
s8c2 143_4 217.0 369.0
s8c2 178_1 257.0 389.0
s8c2 178_2 260.0 370.0
s8c2 183_3 232.0 379.0
s8c2 183_4 232.0 365.0
s8c2 190_7 161.0 399.0
s8c2 190_8 171.0 395.0
s8c2 192_9 202.0 397.0
s8c2 192_10 194.0 381.0
s8c2 199_6 216.0 359.0
s8c2 199_7 219.0 348.0
s8c2 202_5 183.0 387.0
s8c2 202_6 173.0 376.0
s8c3 8_1 296.0 398.0
s8c3 8_2 290.0 379.0
s8c3 56_2 272.0 388.0
s8c3 56_3 292.0 375.0
s8c3 62_1 293.0 391.0
s8c3 62_2 273.0 389.0
s8c3 115_1 292.0 397.0
s8c3 115_2 301.0 388.0
s8c3 118_4 256.0 388.0
s8c3 118_5 249.0 390.0
s8c3 118_6 283.0 391.0
s8c3 118_7 292.0 382.0
s8c3 124_3 275.0 396.0
s8c3 124_4 285.0 379.0
s8c3 162_1 277.0 416.0
s8c3 162_2 279.0 409.0
s8c3 162_3 305.0 386.0
s8c3 162_4 291.0 387.0
s8c3 170_5 265.0 403.0
s8c3 170_6 274.0 393.0
s8c3 170_9 242.0 385.0
s8c3 170_10 245.0 371.0
s8c3 171_8 281.0 385.0
s8c3 171_9 277.0 378.0
s8c3 173_7 296.0 380.0
s8c3 173_8 299.0 365.0
s8c3 203_2 304.0 416.0
s8c3 203_3 289.0 407.0
s8c3 204_1 274.0 423.0
s8c3 204_2 271.0 410.0
s8c3 208_6 305.0 396.0
s8c3 208_7 291.0 389.0
s8c3 209_5 320.0 372.0
s8c3 209_6 302.0 366.0
s8c3 214_9 268.0 421.0
s8c3 214_10 253.0 417.0
s8c3 215_12 301.0 380.0
s8c3 215_13 291.0 374.0
s8c3 216_14 320.0 365.0
s8c3 216_15 304.0 361.0
s8c4 33_1 243.0 172.0
s8c4 33_2 252.0 160.0
s8c4 74_2 253.0 151.0
s8c4 74_3 239.0 145.0
s8c4 76_1 222.0 175.0
s8c4 76_2 225.0 161.0
s8c4 129_1 213.0 212.0
s8c4 129_2 217.0 198.0
s8c4 130_5 221.0 151.0
s8c4 130_6 222.0 159.0
s8c4 132_4 250.0 156.0
s8c4 132_5 243.0 140.0
s8c4 141_3 229.0 166.0
s8c4 141_4 235.0 154.0
s8c4 174_6 247.0 135.0
s8c4 174_7 239.0 116.0
s8c4 177_8 229.0 135.0
s8c4 177_9 225.0 124.0
s8c4 178_5 240.0 157.0
s8c4 178_6 253.0 150.0
s8c4 184_2 227.0 196.0
s8c4 184_3 225.0 184.0
s8c4 186_1 208.0 236.0
s8c4 186_2 210.0 222.0
s8c4 190_6 221.0 158.0
s8c4 190_7 234.0 152.0
s8c4 191_5 207.0 178.0
s8c4 191_6 219.0 173.0
s8c4 201_15 210.0 170.0
s8c4 201_16 204.0 155.0
s8c4 211_12 213.0 116.0
s8c4 211_13 223.0 96.0
s8c4 215_10 272.0 159.0
s8c4 215_11 259.0 149.0
s8c4 215_12 260.0 137.0
s8c4 215_13 258.0 125.0
s8c4 216_16 215.0 131.0
s8c4 216_17 212.0 116.0
s8c5 40_2 344.0 116.0
s8c5 40_3 352.0 102.0
s8c5 47_1 333.0 136.0
s8c5 47_2 338.0 129.0
s8c5 88_4 336.0 96.0
s8c5 88_5 340.0 78.0
s8c5 91_1 341.0 143.0
s8c5 91_2 321.0 138.0
s8c5 91_4 354.0 126.0
s8c5 91_5 348.0 117.0
s8c5 107_3 361.0 146.0
s8c5 107_4 351.0 134.0
s8c5 136_2 310.0 157.0
s8c5 136_3 312.0 134.0
s8c5 140_9 334.0 82.0
s8c5 140_10 321.0 74.0
s8c5 141_8 315.0 98.0
s8c5 141_9 333.0 97.0
s8c5 142_6 369.0 147.0
s8c5 142_7 367.0 132.0
s8c5 144_1 324.0 155.0
s8c5 144_2 344.0 138.0
s8c5 147_9 346.0 107.0
s8c5 147_10 348.0 93.0
s8c5 160_5 343.0 157.0
s8c5 160_6 357.0 151.0
s8c5 162_7 328.0 138.0
s8c5 162_8 336.0 128.0
s8c5 175_3 306.0 180.0
s8c5 175_4 300.0 163.0
s8c5 178_16 343.0 85.0
s8c5 178_17 326.0 80.0
s8c5 179_5 350.0 113.0
s8c5 179_6 328.0 111.0
s8c5 180_15 292.0 90.0
s8c5 180_16 299.0 79.0
s8c5 183_12 379.0 115.0
s8c5 183_13 394.0 108.0
s8c5 184_21 324.0 59.0
s8c5 184_22 338.0 60.0
s8c5 186_11 401.0 147.0
s8c5 186_12 395.0 136.0
s8c5 188_2 362.0 137.0
s8c5 188_3 345.0 147.0
s8c5 193_20 343.0 98.0
s8c5 193_21 344.0 84.0
s8c5 195_17 363.0 83.0
s8c5 195_18 356.0 72.0
s8c5 196_1 320.0 163.0
s8c5 196_2 305.0 160.0
s8c5 197_17 371.0 106.0
s8c5 197_18 354.0 102.0
s8c5 206_10 359.0 150.0
s8c5 206_11 370.0 144.0
s8c5 211_9 327.0 148.0
s8c5 211_10 325.0 136.0
s8c5 212_6 293.0 156.0
s8c5 212_7 285.0 148.0
s8c5 212_29 330.0 71.0
s8c5 212_30 315.0 74.0
s8c5 213_14 307.0 135.0
s8c5 213_15 307.0 118.0
s8c5 215_9 299.0 99.0
s8c5 215_10 310.0 96.0
s8c5 216_30 348.0 76.0
s8c5 216_31 340.0 69.0
s8c6 33_1 403.0 190.0
s8c6 33_2 390.0 185.0
s8c6 76_2 389.0 198.0
s8c6 76_3 396.0 182.0
s8c6 78_1 403.0 205.0
s8c6 78_2 415.0 200.0
s8c6 123_4 394.0 182.0
s8c6 123_5 383.0 174.0
s8c6 124_3 376.0 218.0
s8c6 124_4 385.0 201.0
s8c6 125_1 407.0 211.0
s8c6 125_2 396.0 199.0
s8c6 128_3 434.0 201.0
s8c6 128_4 419.0 202.0
s8c6 163_8 366.0 170.0
s8c6 163_9 370.0 155.0
s8c6 164_7 411.0 192.0
s8c6 164_8 424.0 196.0
s8c6 167_5 364.0 232.0
s8c6 167_6 353.0 225.0
s8c6 168_7 397.0 208.0
s8c6 168_8 382.0 197.0
s8c6 171_1 420.0 228.0
s8c6 171_2 415.0 210.0
s8c6 171_4 478.0 199.0
s8c6 171_5 458.0 191.0
s8c6 172_3 401.0 195.0
s8c6 172_4 395.0 186.0
s8c6 174_7 435.0 211.0
s8c6 174_8 423.0 200.0
s8c6 198_13 404.0 178.0
s8c6 198_14 403.0 162.0
s8c6 201_12 380.0 206.0
s8c6 201_13 387.0 188.0
s8c6 202_18 383.0 149.0
s8c6 202_19 399.0 143.0
s8c6 203_17 348.0 189.0
s8c6 203_18 357.0 176.0
s8c6 204_9 359.0 272.0
s8c6 204_10 363.0 256.0
s8c6 204_11 348.0 220.0
s8c6 204_12 357.0 209.0
s8c6 205_1 427.0 232.0
s8c6 205_2 412.0 224.0
s8c6 205_19 452.0 210.0
s8c6 205_20 440.0 199.0
s8c6 206_3 421.0 202.0
s8c6 206_4 418.0 194.0
s8c6 207_8 460.0 197.0
s8c6 207_9 445.0 190.0
s8c6 209_7 490.0 186.0
s8c6 209_8 477.0 195.0
s8c6 209_17 399.0 224.0
s8c6 209_18 406.0 208.0
s8c6 211_11 451.0 233.0
s8c6 211_12 440.0 218.0
s8c6 212_6 378.0 174.0
s8c6 212_7 390.0 165.0
s8c6 213_5 387.0 213.0
s8c6 213_6 399.0 195.0
s8c6 214_15 416.0 170.0
s8c6 214_16 412.0 162.0
s9c1 6_1 151.0 248.0
s9c1 6_2 155.0 241.0
s9c1 61_1 152.0 284.0
s9c1 61_2 165.0 271.0
s9c1 64_3 149.0 271.0
s9c1 64_4 160.0 267.0
s9c1 107_1 139.0 272.0
s9c1 107_2 152.0 270.0
s9c1 109_3 170.0 268.0
s9c1 109_4 176.0 255.0
s9c1 110_6 154.0 257.0
s9c1 110_7 165.0 249.0
s9c1 143_1 131.0 254.0
s9c1 143_2 150.0 236.0
s9c1 150_7 175.0 257.0
s9c1 150_8 169.0 244.0
s9c1 151_6 147.0 268.0
s9c1 151_7 150.0 253.0
s9c1 152_3 122.0 278.0
s9c1 152_4 139.0 278.0
s9c1 153_5 159.0 289.0
s9c1 153_6 164.0 274.0
s9c1 156_7 187.0 252.0
s9c1 156_8 178.0 235.0
s9c1 186_12 164.0 238.0
s9c1 186_13 165.0 225.0
s9c1 187_11 186.0 270.0
s9c1 187_12 177.0 257.0
s9c1 191_6 168.0 274.0
s9c1 191_7 155.0 262.0
s9c1 191_10 134.0 281.0
s9c1 191_11 152.0 275.0
s9c1 192_4 132.0 307.0
s9c1 192_5 122.0 298.0
s9c1 194_2 146.0 220.0
s9c1 194_3 151.0 206.0
s9c1 195_4 104.0 305.0
s9c1 195_5 107.0 295.0
s9c1 195_11 194.0 252.0
s9c1 195_12 181.0 243.0
s9c1 195_13 187.0 232.0
s9c1 195_14 179.0 221.0
s9c1 195_17 163.0 251.0
s9c1 195_18 146.0 242.0
s9c1 197_8 145.0 293.0
s9c1 197_9 154.0 281.0
s9c1 207_1 116.0 256.0
s9c1 207_2 124.0 261.0
s9c2 9_1 213.0 322.0
s9c2 9_2 209.0 316.0
s9c2 67_1 199.0 319.0
s9c2 67_2 215.0 316.0
s9c2 73_3 185.0 312.0
s9c2 73_4 198.0 304.0
s9c2 119_2 214.0 315.0
s9c2 119_3 229.0 302.0
s9c2 125_1 179.0 338.0
s9c2 125_2 189.0 321.0
s9c2 132_6 184.0 298.0
s9c2 132_7 196.0 298.0
s9c2 135_5 154.0 326.0
s9c2 135_6 168.0 324.0
s9c2 167_4 224.0 310.0
s9c2 167_5 229.0 289.0
s9c2 169_3 211.0 344.0
s9c2 169_4 204.0 322.0
s9c2 178_2 190.0 316.0
s9c2 178_3 183.0 300.0
s9c2 179_1 174.0 349.0
s9c2 179_2 187.0 338.0
s9c2 185_12 201.0 309.0
s9c2 185_13 208.0 292.0
s9c2 194_11 157.0 307.0
s9c2 194_12 164.0 296.0
s9c2 200_9 151.0 367.0
s9c2 200_10 144.0 344.0
s9c2 205_5 209.0 363.0
s9c2 205_6 231.0 357.0
s9c2 210_8 233.0 334.0
s9c2 210_9 227.0 317.0
s9c2 210_10 226.0 285.0
s9c2 210_11 228.0 270.0
s9c2 214_7 210.0 336.0
s9c2 214_8 211.0 322.0
s9c2 216_15 145.0 337.0
s9c2 216_16 155.0 331.0
s9c3 39_2 195.0 166.0
s9c3 39_3 207.0 155.0
s9c3 41_1 169.0 181.0
s9c3 41_2 181.0 177.0
s9c3 82_4 214.0 149.0
s9c3 82_5 225.0 134.0
s9c3 84_3 194.0 168.0
s9c3 84_4 201.0 152.0
s9c3 90_2 177.0 189.0
s9c3 90_3 187.0 177.0
s9c3 98_1 161.0 202.0
s9c3 98_2 165.0 190.0
s9c3 131_7 229.0 172.0
s9c3 131_8 214.0 170.0
s9c3 133_5 196.0 171.0
s9c3 133_6 181.0 161.0
s9c3 135_10 223.0 109.0
s9c3 135_11 236.0 104.0
s9c3 136_3 157.0 160.0
s9c3 136_4 161.0 140.0
s9c3 136_5 212.0 180.0
s9c3 136_6 198.0 183.0
s9c3 137_9 215.0 138.0
s9c3 137_10 238.0 135.0
s9c3 141_1 179.0 185.0
s9c3 141_2 190.0 180.0
s9c3 147_3 176.0 175.0
s9c3 147_4 173.0 166.0
s9c3 174_6 166.0 110.0
s9c3 174_7 165.0 90.0
s9c3 174_15 217.0 165.0
s9c3 174_16 209.0 159.0
s9c3 176_14 264.0 131.0
s9c3 176_15 262.0 120.0
s9c3 179_10 198.0 179.0
s9c3 179_11 210.0 170.0
s9c3 180_13 220.0 142.0
s9c3 180_14 211.0 127.0
s9c3 182_12 170.0 151.0
s9c3 182_13 162.0 138.0
s9c3 186_1 178.0 208.0
s9c3 186_2 167.0 192.0
s9c3 186_6 155.0 191.0
s9c3 186_7 154.0 179.0
s9c3 186_10 229.0 177.0
s9c3 186_11 243.0 167.0
s9c3 186_24 177.0 73.0
s9c3 186_25 197.0 70.0
s9c3 187_3 205.0 196.0
s9c3 187_4 203.0 179.0
s9c3 188_5 193.0 220.0
s9c3 188_6 189.0 211.0
s9c3 188_14 181.0 182.0
s9c3 188_15 178.0 168.0
s9c3 189_29 253.0 71.0
s9c3 189_30 247.0 60.0
s9c3 190_22 229.0 130.0
s9c3 190_23 245.0 122.0
s9c3 196_7 161.0 172.0
s9c3 196_8 153.0 153.0
s9c3 209_12 171.0 92.0
s9c3 209_13 159.0 83.0
s9c3 210_11 154.0 106.0
s9c3 210_12 134.0 98.0
s9c4 33_1 306.0 227.0
s9c4 33_2 321.0 217.0
s9c4 35_3 327.0 227.0
s9c4 35_4 334.0 211.0
s9c4 80_4 330.0 203.0
s9c4 80_5 330.0 187.0
s9c4 81_1 294.0 263.0
s9c4 81_2 298.0 249.0
s9c4 81_4 303.0 229.0
s9c4 81_5 307.0 221.0
s9c4 93_3 311.0 197.0
s9c4 93_4 326.0 192.0
s9c4 128_8 340.0 167.0
s9c4 128_9 322.0 165.0
s9c4 129_2 268.0 238.0
s9c4 129_3 270.0 223.0
s9c4 131_1 277.0 278.0
s9c4 131_2 268.0 264.0
s9c4 131_9 341.0 188.0
s9c4 131_10 334.0 177.0
s9c4 135_7 274.0 227.0
s9c4 135_8 279.0 210.0
s9c4 140_9 284.0 195.0
s9c4 140_10 290.0 185.0
s9c4 148_5 299.0 166.0
s9c4 148_6 295.0 159.0
s9c4 169_3 261.0 235.0
s9c4 169_4 250.0 236.0
s9c4 171_2 247.0 256.0
s9c4 171_3 272.0 258.0
s9c4 172_6 258.0 203.0
s9c4 172_7 243.0 191.0
s9c4 176_17 306.0 167.0
s9c4 176_18 315.0 159.0
s9c4 178_1 274.0 301.0
s9c4 178_2 258.0 291.0
s9c4 179_12 272.0 189.0
s9c4 179_13 266.0 182.0
s9c4 180_15 277.0 156.0
s9c4 180_16 286.0 147.0
s9c4 180_19 373.0 170.0
s9c4 180_20 355.0 170.0
s9c4 181_11 264.0 215.0
s9c4 181_12 245.0 214.0
s9c4 184_18 375.0 188.0
s9c4 184_19 386.0 178.0
s9c4 185_20 332.0 162.0
s9c4 185_21 338.0 149.0
s9c4 193_14 270.0 164.0
s9c4 193_15 288.0 163.0
s9c4 212_5 257.0 232.0
s9c4 212_6 241.0 233.0
s9c4 212_9 237.0 198.0
s9c4 212_10 247.0 186.0
s9c4 213_4 264.0 254.0
s9c4 213_5 260.0 262.0
s9c4 213_8 211.0 228.0
s9c4 213_9 229.0 227.0
s9c4 214_27 314.0 161.0
s9c4 214_28 302.0 159.0
s9c4 215_10 255.0 202.0
s9c4 215_11 265.0 189.0
s9c4 216_30 321.0 144.0
s9c4 216_31 336.0 137.0
s9c5 45_1 327.0 241.0
s9c5 45_2 329.0 233.0
s9c5 46_3 325.0 223.0
s9c5 46_4 338.0 218.0
s9c5 100_3 325.0 222.0
s9c5 100_4 311.0 218.0
s9c5 103_5 334.0 207.0
s9c5 103_6 332.0 218.0
s9c5 106_1 287.0 261.0
s9c5 106_2 293.0 252.0
s9c5 110_3 304.0 236.0
s9c5 110_4 297.0 220.0
s9c5 148_7 355.0 196.0
s9c5 148_8 338.0 191.0
s9c5 153_2 291.0 248.0
s9c5 153_3 282.0 230.0
s9c5 156_10 338.0 219.0
s9c5 156_11 344.0 208.0
s9c5 162_1 275.0 275.0
s9c5 162_2 284.0 275.0
s9c5 163_8 311.0 207.0
s9c5 163_9 298.0 195.0
s9c5 165_5 298.0 236.0
s9c5 165_6 293.0 227.0
s9c5 166_8 334.0 231.0
s9c5 166_9 323.0 219.0
s9c5 169_7 277.0 223.0
s9c5 169_8 282.0 208.0
s9c5 185_13 374.0 202.0
s9c5 185_14 363.0 198.0
s9c5 192_15 334.0 182.0
s9c5 192_16 351.0 184.0
s9c5 193_3 306.0 260.0
s9c5 193_4 287.0 249.0
s9c5 193_18 341.0 247.0
s9c5 193_19 342.0 226.0
s9c5 193_20 339.0 205.0
s9c5 193_21 357.0 210.0
s9c5 197_5 262.0 243.0
s9c5 197_6 280.0 232.0
s9c5 204_14 292.0 180.0
s9c5 204_15 309.0 179.0
s9c5 206_13 303.0 204.0
s9c5 206_14 315.0 193.0
s9c5 207_2 298.0 274.0
s9c5 207_3 287.0 275.0
s9c5 207_8 311.0 242.0
s9c5 207_9 294.0 232.0
s9c5 209_1 262.0 275.0
s9c5 209_2 277.0 266.0
